sse,iteration
62044.776005070365,158
61934.25894556565,159
61824.731979799326,160
61716.18499549615,161
61608.60799182817,162
61501.99107812612,163
61396.32447260633,164
61291.5985011126,165
61187.80359587332,166
61084.930294273174,167
60982.96923763954,168
60881.9111700435,169
60781.74693711467,170
60682.467484870875,171
60584.06385856087,172
60486.52720152156,173
60389.84875404837,174
60294.01985227927,175
60199.031927091935,176
60104.87650301404,177
60011.54519714658,178
59919.02971809985,179
59827.32186494213,180
59736.4135261608,181
59646.29667863598,182
59556.963386625976,183
59468.40580076508,184
59380.61615707319,185
59293.58677597706,186
59207.31006134316,187
59121.77849952213,188
59036.98465840459,189
58952.92118648766,190
58869.58081195335,191
58786.95634175697,192
58705.040660727056,193
58623.82673067547,194
58543.30758951824,195
58463.47635040678,196
58384.32620086936,197
58305.85040196258,198
58228.04228743317,199
58150.89526288941,200
58074.40280498243,201
57998.55846059731,202
57923.355846053455,203
57848.78864631459,204
57774.85061420814,205
57701.535569653504,206
57628.83739889979,207
57556.75005377234,208
57485.267550928154,209
57414.38397112,210
57344.093458469426,211
57274.39021974816,212
57205.26852366779,213
57136.722700178405,214
57068.74713977463,215
57001.336292810505,216
56934.484668822275,217
56868.186835858796,218
56802.43741982029,219
56737.23110380441,220
56672.56262746043,221
56608.426786350574,222
56544.81843131926,223
56481.73246786936,224
56419.16385554602,225
56357.10760732771,226
56295.55878902419,227
56234.51251868174,228
56173.963965995375,229
56113.908351727616,230
56054.34094713462,231
55995.25707339845,232
55936.65210106636,233
55878.521449496504,234
55820.86058631021,235
55763.6650268504,236
55706.93033364671,237
55650.65211588664,238
55594.8260288928,239
55539.44777360654,240
55484.513096077215,241
55430.01778695788,242
55375.95768100641,243
55322.32865659271,244
55269.1266352116,245
55216.34758100139,246
55163.98750026798,247
55112.04244101455,248
55060.50849247695,249
55009.38178466385,250
54958.65848790314,251
54908.3348123928,252
54858.4070077575,253
54808.87136261008,254
54759.7242041182,255
54710.9618975762,256
54662.580845981545,257
54614.57748961651,258
54566.94830563478,259
54519.689807652336,260
54472.798545343656,261
54426.271104042324,262
54380.10410434632,263
54334.29420172777,264
54288.83808614745,265
54243.732481673476,266
54198.97414610461,267
54154.55987059787,268
54110.48647930031,269
54066.750828985314,270
54023.34980869286,271
53980.280339374025,272
53937.53937353961,273
53895.12389491276,274
53853.03091808576,275
53811.25748818045,276
53769.80068051294,277
53728.65760026197,278
53687.82538214102,279
53647.30119007447,280
53607.0822168772,281
53567.16568393807,282
53527.548840906944,283
53488.228965385286,284
53449.20336262047,285
53410.46936520341,286
53372.024332769724,287
53333.865651704444,288
53295.99073484996,289
53258.39702121737,290
53221.08197570117,291
53184.043088797145,292
53147.277876323555,293
53110.78387914553,294
53074.55866290258,295
53038.599817739116,296
53002.904958038285,297
52967.47172215874,298
52932.297772174265,299
52897.380793616656,300
52862.718495221365,301
52828.30860867599,302
52794.14888837187,303
52760.237111158305,304
52726.57107609958,305
52693.14860423491,306
52659.96753834102,307
52627.025742697384,308
52594.321102854316,309
52561.85152540338,310
52529.61493775076,311
52497.60928789311,312
52465.83254419567,313
52434.28269517336,314
52402.957749273985,315
52371.85573466416,316
52340.97469901738,317
52310.3127093049,318
52279.86785158854,319
52249.63823081614,320
52219.621970619206,321
52189.81721311299,322
52160.22211869851,323
52130.83486586724,324
52101.653651007684,325
52072.6766882142,326
52043.902209098174,327
52015.32846260103,328
51986.95371480954,329
51958.77624877331,330
51930.79436432399,331
51903.00637789685,332
51875.41062235418,333
51848.00544681087,334
51820.78921646161,335
51793.76031241046,336
51766.917131501956,337
51740.25808615447,338
51713.78160419502,339
51687.486128696415,340
51661.370117815844,341
51635.432044635454,342
51609.670397004695,343
51584.083677384326,344
51558.670402692485,345
51533.42910415208,346
51508.35832714001,347
51483.456631038374,348
51458.7225890869,349
51434.154788237305,350
51409.75182900917,351
51385.5123253476,352
51361.43490448211,353
51337.51820678745,354
51313.760885645854,355
51290.161607310736,356
51266.7190507721,357
51243.43190762319,358
51220.298881928844,359
51197.31869009527,360
51174.490060741184,361
51151.81173457039,362
51129.28246424592,363
51106.90101426545,364
51084.66616083807,365
51062.57669176246,366
51040.63140630652,367
51018.82911508817,368
50997.1686399576,369
50975.64881388066,370
50954.268480823775,371
50933.02649563993,372
50911.92172395601,373
50890.95304206138,374
50870.11933679768,375
50849.41950544977,376
50828.85245563818,377
50808.417105212124,378
50788.112382144456,379
50767.93722442721,380
50747.89057996857,381
50727.97140649083,382
50708.17867142964,383
50688.51135183411,384
50668.96843426834,385
50649.54891471374,386
50630.25179847254,387
50611.07610007246,388
50592.020843172155,389
50573.08506046803,390
50554.26779360178,391
50535.56809306915,392
50516.98501812961,393
50498.51763671695,394
50480.165025351016,395
50461.92626905028,396
50443.80046124534,397
50425.786703693564,398
50407.88410639448,399
50390.091787506004,400
50372.40887326192,401
50354.83449788989,402
50337.36780353064,403
50320.0079401578,404
50302.7540654988,405
50285.60534495651,406
50268.56095153172,407
50251.620065746654,408
50234.781875568966,409
50218.045576336925,410
50201.410370685175,411
50184.875468471335,412
50168.440086703544,413
50152.103449468574,414
50135.8647878608,415
50119.72333991213,416
50103.6783505223,417
50087.729071390204,418
50071.8747609461,419
50056.114684284024,420
50040.44811309552,421
50024.874325603625,422
50009.39260649798,423
49994.002246870165,424
49978.70254415018,425
49963.492802043336,426
49948.37233046786,427
49933.340445493304,428
49918.39646927941,429
49903.53973001584,430
49888.76956186237,431
49874.08530488982,432
49859.48630502165,433
49844.971913976085,434
49830.5414892089,435
49816.19439385685,436
49801.92999668162,437
49787.74767201448,438
49773.646799701404,439
49759.62676504906,440
49745.686958770806,441
49731.826776933885,442
49718.045620906814,443
49704.34289730753,444
49690.71801795173,445
49677.17039980236,446
49663.699464919,447
49650.30464040831,448
49636.98535837453,449
49623.74105587098,450
49610.5711748517,451
49597.47516212377,452
49584.45246930013,453
49571.50255275279,454
49558.624873566776,455
49545.81889749418,456
49533.08409490912,457
49520.419940762855,458
49507.8259145395,459
49495.30150021223,460
49482.84618619987,461
49470.459465324035,462
49458.14083476655,463
49445.88979602758,464
49433.7058548839,465
49421.58852134792,466
49409.53730962678,467
49397.55173808223,468
49385.631329190684,469
49373.77560950372,470
49361.98410960923,471
49350.25636409251,472
49338.591911498326,473
49326.990294292846,474
49315.45105882637,475
49303.97375529622,476
49292.55793771004,477
49281.2031638496,478
49269.908995234844,479
49258.67499708837,480
49247.50073830025,481
49236.38579139327,482
49225.329732488564,483
49214.332141271254,484
49203.392600957144,485
49192.510698258964,486
49181.686023353584,487
49170.91816984913,488
49160.20673475288,489
49149.55131843892,490
49138.95152461675,491
49128.40696029976,492
49117.917235774235,493
49107.48196456857,494
49097.10076342296,495
49086.77325225925,496
49076.49905415115,497
49066.27779529475,498
49056.10910497939,499
49045.992615558695,500
49035.927962422036,501
49025.91478396625,502
49015.95272156769,503
49006.04141955433,504
48996.1805251785,505
48986.36968858964,506
48976.60856280753,507
48966.896803695534,508
48957.234069934275,509
48947.62002299582,510
48938.0543271176,511
48928.53664927685,512
48919.06665916562,513
48909.64402916547,514
48900.268434322774,515
48890.93955232432,516
48881.657063472856,517
48872.420650663145,518
48863.22999935827,519
48854.0847975659,520
48844.98473581513,521
48835.929507133376,522
48826.91880702351,523
48817.95233344119,524
48809.029786772735,525
48800.150869812525,526
48791.31528774151,527
48782.52274810524,528
48773.77296079241,529
48765.065638013664,530
48756.40049428039,531
48747.77724638394,532
48739.195613375006,533
48730.6553165431,534
48722.15607939634,535
48713.69762764152,536
48705.279689164076,537
48696.90199400848,538
48688.56427435906,539
48680.26626452037,540
48672.00770089837,541
48663.78832198148,542
48655.60786832186,543
48647.466082517014,544
48639.362709191344,545
48631.29749497814,546
48623.27018850153,547
48615.2805403587,548
48607.32830310236,549
48599.41323122329,550
48591.535081133065,551
48583.69361114691,552
48575.88858146692,553
48568.11975416518,554
48560.38689316721,555
48552.68976423562,556
48545.02813495367,557
48537.40177470939,558
48529.81045467942,559
48522.25394781334,560
48514.732028817976,561
48507.244474142004,562
48499.79106196051,563
48492.37157215983,564
48484.98578632258,565
48477.63348771268,566
48470.31446126067,567
48463.02849354908,568
48455.775372797965,569
48448.55488885065,570
48441.36683315941,571
48434.21099877161,572
48427.08718031563,573
48419.995173987205,574
48412.93477753573,575
48405.90579025075,576
48398.90801294868,577
48391.9412479594,578
48385.0052991132,579
48378.099971727905,580
48371.225072595786,581
48364.38040997101,582
48357.565793556874,583
48350.78103449341,584
48344.02594534494,585
48337.30034008785,586
48330.604034098375,587
48323.936844140684,588
48317.2985883549,589
48310.68908624523,590
48304.10815866842,591
48297.555627822054,592
48291.03131723318,593
48284.53505174689,594
48278.06665751508,595
48271.62596198536,596
48265.21279388991,597
48258.82698323471,598
48252.468361288506,599
48246.1367605723,600
48239.83201484855,601
48233.55395911071,602
48227.30242957287,603
48221.07726365932,604
48214.878299994365,605
48208.70537839226,606
48202.558339847084,607
48196.43702652279,608
48190.341281743415,609
48184.27094998332,610
48178.225876857505,611
48172.205909112,612
48166.2108946144,613
48160.24068234458,614
48154.29512238519,615
48148.37406591255,616
48142.4773651876,617
48136.60487354659,618
48130.756445392355,619
48124.93193618537,620
48119.13120243492,621
48113.35410169033,622
48107.60049253248,623
48101.87023456511,624
48096.1631884064,625
48090.479215680534,626
48084.8181790095,627
48079.17994200463,628
48073.56436925865,629
48067.97132633745,630
48062.40067977211,631
48056.85229705096,632
48051.32604661172,633
48045.821797833676,634
48040.339421029916,635
48034.87878743979,636
48029.43976922118,637
48024.02223944312,638
48018.62607207832,639
48013.25114199557,640
48007.89732495284,641
48002.56449758967,642
47997.25253742015,643
47991.96132282578,644
47986.69073304846,645
47981.440648183416,646
47976.21094917234,647
47971.0015177966,648
47965.81223667026,649
47960.6429892335,650
47955.49365974596,651
47950.36413327991,652
47945.254295713974,653
47940.164033726556,654
47935.09323478918,655
47930.04178716042,656
47925.00957987948,657
47919.99650275981,658
47915.00244638305,659
47910.02730209285,660
47905.07096198866,661
47900.13331891988,662
47895.21426647967,663
47890.31369899923,664
47885.43151154168,665
47880.56759989649,666
47875.721860573496,667
47870.89419079728,668
47866.08448850141,669
47861.29265232302,670
47856.51858159698,671
47851.76217635053,672
47847.02333729776,673
47842.30196583422,674
47837.597964031454,675
47832.91123463183,676
47828.24168104309,677
47823.58920733318,678
47818.95371822512,679
47814.3351190918,680
47809.73331595083,681
47805.14821545959,682
47800.57972491019,683
47796.027752224494,684
47791.492205949144,685
47786.97299525083,686
47782.47002991126,687
47777.98322032257,688
47773.512477482414,689
47769.05771298933,690
47764.61883903805,691
47760.19576841489,692
47755.78841449313,693
47751.39669122858,694
47747.02051315486,695
47742.65979537915,696
47738.31445357762,697
47733.98440399109,698
47729.66956342071,699
47725.36984922361,700
47721.085179308524,701
47716.81547213181,702
47712.56064669296,703
47708.32062253062,704
47704.09531971834,705
47699.884658860596,706
47695.68856108867,707
47691.506948056536,708
47687.33974193709,709
47683.18686541795,710
47679.04824169771,711
47674.92379448194,712
47670.81344797938,713
47666.71712689813,714
47662.63475644187,715
47658.56626230598,716
47654.51157067404,717
47650.47060821387,718
47646.44330207411,719
47642.429579880445,720
47638.42936973201,721
47634.44260019792,722
47630.469200313564,723
47626.50909957732,724
47622.56222794685,725
47618.62851583578,726
47614.70789411028,727
47610.800294085595,728
47606.90564752276,729
47603.023886625204,730
47599.154944035545,731
47595.298752832125,732
47591.45524652593,733
47587.62435905734,734
47583.806024792844,735
47580.00017852198,736
47576.20675545409,737
47572.42569121525,738
47568.65692184521,739
47564.900383794266,740
47561.15601392029,741
47557.423749485635,742
47553.703528154205,743
47549.99528798847,744
47546.29896744653,745
47542.61450537921,746
47538.94184102713,747
47535.280914017894,748
47531.63166436322,749
47527.9940324561,750
47524.367959068026,751
47520.75338534619,752
47517.1502528108,753
47513.55850335229,754
47509.97807922862,755
47506.40892306262,756
47502.85097783935,757
47499.30418690334,758
47495.76849395613,759
47492.24384305359,760
47488.730178603335,761
47485.22744536221,762
47481.73558843376,763
47478.25455326565,764
47474.784285647285,765
47471.32473170726,766
47467.87583791089,767
47464.43755105787,768
47461.009818279745,769
47457.59258703766,770
47454.18580511988,771
47450.789420639456,772
47447.40338203187,773
47444.027638052896,774
47440.66213777595,775
47437.30683059022,776
47433.96166619809,777
47430.62659461309,778
47427.30156615754,779
47423.986531460476,780
47420.68144145535,781
47417.386247377915,782
47414.1009007641,783
47410.82535344776,784
47407.559557558736,785
47404.303465520585,786
47401.057030048614,787
47397.8202041477,788
47394.59294111041,789
47391.37519451476,790
47388.16691822231,791
47384.96806637624,792
47381.7785933992,793
47378.59845399142,794
47375.42760312876,795
47372.2659960608,796
47369.11358830877,797
47365.97033566386,798
47362.836194185154,799
47359.711120197855,800
47356.59507029136,801
47353.48800131741,802
47350.38987038832,803
47347.300634875064,804
47344.22025240559,805
47341.148680862854,806
47338.08587838331,807
47335.03180335478,808
47331.98641441515,809
47328.94967045018,810
47325.921530592124,811
47322.90195421784,812
47319.8909009472,813
47316.88833064133,814
47313.89420340094,815
47310.90847956473,816
47307.93111970773,817
47304.962084639636,818
47302.00133540321,819
47299.048833272696,820
47296.10453975217,821
47293.16841657403,822
47290.2404256974,823
47287.320529306555,824
47284.4086898094,825
47281.50486983599,826
47278.60903223681,827
47275.72114008154,828
47272.84115665741,829
47269.96904546769,830
47267.104770230275,831
47264.248294876226,832
47261.39958354829,833
47258.5586005995,834
47255.72531059167,835
47252.89967829405,836
47250.08166868187,837
47247.27124693505,838
47244.46837843662,839
47241.67302877152,840
47238.88516372521,841
47236.104749282196,842
47233.331751624835,843
47230.566137131944,844
47227.807872377394,845
47225.05692412892,846
47222.31325934678,847
47219.57684518249,848
47216.84764897741,849
47214.1256382616,850
47211.41078075256,851
47208.703044353875,852
47206.00239715411,853
47203.308807425354,854
47200.62224362229,855
47197.94267438071,856
47195.270068516475,857
47192.60439502424,858
47189.94562307623,859
47187.29372202123,860
47184.64866138322,861
47182.01041086025,862
47179.3789403234,863
47176.7542198155,864
47174.13621955007,865
47171.52490991015,866
47168.920261447245,867
47166.322244880124,868
47163.73083109374,869
47161.14599113818,870
47158.567696227605,871
47155.99591773898,872
47153.430627211266,873
47150.87179634417,874
47148.31939699713,875
47145.77340118834,876
47143.233781093586,877
47140.70050904533,878
47138.173557531656,879
47135.65289919519,880
47133.13850683212,881
47130.63035339125,882
47128.12841197296,883
47125.632655828165,884
47123.143058357484,885
47120.65959311009,886
47118.1822337829,887
47115.71095421946,888
47113.245728409136,889
47110.786530486104,890
47108.333334728406,891
47105.88611555702,892
47103.44484753497,893
47101.009505366375,894
47098.58006389554,895
47096.156498106066,896
47093.73878311993,897
47091.32689419665,898
47088.92080673231,899
47086.520496258745,900
47084.12593844272,901
47081.73710908486,902
47079.35398411907,903
47076.97653961145,904
47074.60475175956,905
47072.23859689162,906
47069.87805146554,907
47067.523092068164,908
47065.1736954145,909
47062.829838346835,910
47060.49149783389,911
47058.158650970116,912
47055.83127497483,913
47053.50934719145,914
47051.19284508666,915
47048.88174624967,916
47046.57602839144,917
47044.27566934388,918
47041.98064705913,919
47039.690939608714,920
47037.40652518289,921
47035.12738208986,922
47032.85348875496,923
47030.584823720026,924
47028.32136564264,925
47026.06309329529,926
47023.80998556481,927
47021.56202145152,928
47019.319180068676,929
47017.081440641494,930
47014.84878250681,931
47012.62118511206,932
47010.39862801474,933
47008.18109088171,934
47005.96855348851,935
47003.76099571855,936
47001.55839756273,937
46999.36073911849,938
46997.168000589205,939
46994.980162283675,940
46992.79720461529,941
46990.61910810144,942
46988.44585336295,943
46986.27742112332,944
46984.113792208096,945
46981.9549475444,946
46979.80086816006,947
46977.651535183206,948
46975.50692984146,949
46973.36703346149,950
46971.231827468255,951
46969.101293384534,952
46966.975412830216,953
46964.85416752176,954
46962.73753927153,955
46960.62550998734,956
46958.51806167172,957
46956.41517642145,958
46954.31683642691,959
46952.2230239715,960
46950.13372143114,961
46948.04891127368,962
46945.96857605826,963
46943.892698434836,964
46941.82126114366,965
46939.7542470146,966
46937.69163896671,967
46935.63342000764,968
46933.579573233044,969
46931.53008182619,970
46929.484929057275,971
46927.444098283,972
46925.407572945995,973
46923.3753365743,974
46921.34737278086,975
46919.32366526303,976
46917.304197802005,977
46915.2889542624,978
46913.277918591644,979
46911.27107481962,980
46909.268407057956,981
46907.26989949982,982
46905.27553641908,983
46903.2853021702,984
46901.29918118741,985
46899.317157984464,986
46897.33921715404,987
46895.365343367346,988
46893.395521373575,989
46891.42973599947,990
46889.46797214891,991
46887.51021480229,992
46885.55644901633,993
46883.60665992333,994
46881.66083273092,995
46879.71895272155,996
46877.78100525203,997
46875.84697575303,998
46873.91684972885,999
46871.99061275667,1000
46870.06825048643,1001
46868.14974864018,1002
46866.23509301175,1003
46864.32426946629,1004
46862.41726393989,1005
46860.51406243912,1006
46858.61465104057,1007
46856.71901589057,1008
46854.8271432047,1009
46852.93901926729,1010
46851.0546304312,1011
46849.17396311728,1012
46847.29700381401,1013
46845.423739077145,1014
46843.5541555292,1015
46841.68823985927,1016
46839.82597882234,1017
46837.96735923921,1018
46836.112367995884,1019
46834.2609920433,1020
46832.4132183969,1021
46830.56903413633,1022
46828.72842640492,1023
46826.89138240949,1024
46825.05788941982,1025
46823.227934768394,1026
46821.40150584995,1027
46819.57859012123,1028
46817.759175100524,1029
46815.94324836732,1030
46814.130797561986,1031
46812.32181038537,1032
46810.51627459857,1033
46808.71417802236,1034
46806.91550853712,1035
46805.12025408223,1036
46803.32840265592,1037
46801.53994231482,1038
46799.754861173744,1039
46797.97314740515,1040
46796.194789239,1041
46794.4197749624,1042
46792.64809291915,1043
46790.8797315095,1044
46789.11467918994,1045
46787.35292447261,1046
46785.594455925246,1047
46783.839262170695,1048
46782.08733188666,1049
46780.33865380537,1050
46778.593216713314,1051
46776.85100945085,1052
46775.11202091196,1053
46773.37624004393,1054
46771.64365584703,1055
46769.914257374214,1056
46768.188033730876,1057
46766.464974074435,1058
46764.74506761418,1059
46763.02830361081,1060
46761.31467137634,1061
46759.604160273644,1062
46757.89675971624,1063
46756.19245916801,1064
46754.49124814289,1065
46752.7931162045,1066
46751.098052966154,1067
46749.40604809021,1068
46747.717091288025,1069
46746.03117231963,1070
46744.348280993385,1071
46742.668407165875,1072
46740.9915407414,1073
46739.31767167199,1074
46737.64678995678,1075
46735.978885642166,1076
46734.313948821145,1077
46732.65196963334,1078
46730.99293826454,1079
46729.33684494664,1080
46727.683679957205,1081
46726.03343361926,1082
46724.386096301125,1083
46722.74165841608,1084
46721.10011042207,1085
46719.46144282159,1086
46717.825646161305,1087
46716.19271103192,1088
46714.56262806784,1089
46712.935387946985,1090
46711.31098139048,1091
46709.68939916253,1092
46708.070632070085,1093
46706.4546709626,1094
46704.841506731886,1095
46703.231130311775,1096
46701.62353267795,1097
46700.01870484774,1098
46698.41663787972,1099
46696.8173228738,1100
46695.220750970635,1101
46693.62691335167,1102
46692.03580123876,1103
46690.44740589406,1104
46688.86171861973,1105
46687.27873075769,1106
46685.69843368951,1107
46684.1208188361,1108
46682.545877657525,1109
46680.97360165276,1110
46679.40398235956,1111
46677.83701135417,1112
46676.27268025109,1113
46674.71098070296,1114
46673.15190440034,1115
46671.595443071375,1116
46670.04158848173,1117
46668.49033243439,1118
46666.9416667693,1119
46665.395583363366,1120
46663.852074130096,1121
46662.31113101947,1122
46660.772746017756,1123
46659.23691114727,1124
46657.70361846623,1125
46656.17286006849,1126
46654.64462808343,1127
46653.118914675724,1128
46651.59571204508,1129
46650.07501242623,1130
46648.55680808851,1131
46647.04109133594,1132
46645.52785450671,1133
46644.01708997338,1134
46642.50879014232,1135
46641.00294745378,1136
46639.499554381626,1137
46637.99860343314,1138
46636.500087148845,1139
46635.00399810245,1140
46633.5103289004,1141
46632.019072182,1142
46630.53022061905,1143
46629.04376691574,1144
46627.559703808445,1145
46626.07802406559,1146
46624.598720487425,1147
46623.12178590597,1148
46621.6472131847,1149
46620.174995218425,1150
46618.705124933236,1151
46617.23759528615,1152
46615.77239926508,1153
46614.30952988862,1154
46612.84898020593,1155
46611.390743296455,1156
46609.93481226996,1157
46608.48118026616,1158
46607.0298404547,1159
46605.580786034945,1160
46604.13401023581,1161
46602.68950631568,1162
46601.247267562154,1163
46599.807287292,1164
46598.369558850776,1165
46596.93407561309,1166
46595.500830982,1167
46594.06981838913,1168
46592.64103129442,1169
46591.214463186116,1170
46589.79010758037,1171
46588.367958021336,1172
46586.94800808088,1173
46585.53025135851,1174
46584.114681481195,1175
46582.70129210325,1176
46581.29007690605,1177
46579.88102959818,1178
46578.47414391505,1179
46577.06941361882,1180
46575.666832498246,1181
46574.266394368635,1182
46572.86809307155,1183
46571.47192247481,1184
46570.077876472365,1185
46568.68594898397,1186
46567.29613395524,1187
46565.9084253575,1188
46564.522817187535,1189
46563.13930346757,1190
46561.75787824506,1191
46560.37853559266,1192
46559.00126960801,1193
46557.626074413594,1194
46556.252944156666,1195
46554.881873009144,1196
46553.512855167384,1197
46552.145884852136,1198
46550.7809563084,1199
46549.41806380528,1200
46548.05720163591,1201
46546.69836411728,1202
46545.3415455901,1203
46543.98674041873,1204
46542.63394299107,1205
46541.28314771835,1206
46539.9343490351,1207
46538.587541399,1208
46537.24271929077,1209
46535.89987721399,1210
46534.55900969511,1211
46533.22011128321,1212
46531.88317654993,1213
46530.54820008937,1214
46529.21517651799,1215
46527.884100474475,1216
46526.55496661953,1217
46525.22776963599,1218
46523.90250422845,1219
46522.579165123345,1220
46521.2577470688,1221
46519.93824483441,1222
46518.620653211256,1223
46517.304967011805,1224
46515.991181069665,1225
46514.67929023963,1226
46513.36928939744,1227
46512.06117343986,1228
46510.754937284306,1229
46509.450575869036,1230
46508.1480841528,1231
46506.84745711489,1232
46505.54868975497,1233
46504.25177709299,1234
46502.95671416911,1235
46501.6634960435,1236
46500.37211779637,1237
46499.08257452784,1238
46497.79486135775,1239
46496.50897342563,1240
46495.22490589066,1241
46493.942653931386,1242
46492.66221274588,1243
46491.3835775514,1244
46490.106743584474,1245
46488.83170610068,1246
46487.558460374676,1247
46486.28700169991,1248
46485.01732538877,1249
46483.74942677231,1250
46482.4833012002,1251
46481.2189440407,1252
46479.956350680484,1253
46478.695516524545,1254
46477.43643699627,1255
46476.17910753706,1256
46474.923523606514,1257
46473.6696806822,1258
46472.41757425955,1259
46471.1671998519,1260
46469.9185529902,1261
46468.67162922315,1262
46467.42642411696,1263
46466.182933255346,1264
46464.94115223932,1265
46463.701076687255,1266
46462.46270223484,1267
46461.226024534684,1268
46459.99103925658,1269
46458.75774208727,1270
46457.52612873036,1271
46456.29619490623,1272
46455.06793635201,1273
46453.84134882146,1274
46452.616428084875,1275
46451.39316992905,1276
46450.17157015712,1277
46448.95162458861,1278
46447.73332905918,1279
46446.51667942073,1280
46445.30167154121,1281
46444.08830130451,1282
46442.876564610575,1283
46441.66645737503,1284
46440.45797552937,1285
46439.25111502074,1286
46438.045871811904,1287
46436.8422418812,1288
46435.64022122235,1289
46434.43980584455,1290
46433.24099177225,1291
46432.04377504517,1292
46430.84815171821,1293
46429.654117861275,1294
46428.46166955943,1295
46427.27080291259,1296
46426.081514035584,1297
46424.89379905801,1298
46423.70765412424,1299
46422.5230753933,1300
46421.340059038805,1301
46420.15860124891,1302
46418.9786982262,1303
46417.800346187636,1304
46416.62354136458,1305
46415.4482800025,1306
46414.274558361154,1307
46413.10237271439,1308
46411.931719350076,1309
46410.76259457009,1310
46409.594994690204,1311
46408.428916040044,1312
46407.264354962994,1313
46406.10130781619,1314
46404.93977097039,1315
46403.77974080996,1316
46402.621213732724,1317
46401.4641861501,1318
46400.30865448671,1319
46399.1546151807,1320
46398.002064683315,1321
46396.85099945912,1322
46395.701415985786,1323
46394.553310754025,1324
46393.406680267646,1325
46392.261521043336,1326
46391.11782961073,1327
46389.97560251229,1328
46388.8348363032,1329
46387.695527551485,1330
46386.55767283769,1331
46385.421268755,1332
46384.28631190922,1333
46383.15279891849,1334
46382.020726413495,1335
46380.8900910372,1336
46379.76088944491,1337
46378.633118304206,1338
46377.506774294794,1339
46376.38185410858,1340
46375.258354449485,1341
46374.1362720335,1342
46373.015603588545,1343
46371.89634585449,1344
46370.778495583014,1345
46369.66204953761,1346
46368.54700449355,1347
46367.433357237736,1348
46366.32110456875,1349
46365.21024329675,1350
46364.10077024341,1351
46362.992682241864,1352
46361.88597613675,1353
46360.780648783926,1354
46359.67669705073,1355
46358.57411781564,1356
46357.47290796843,1357
46356.37306441,1358
46355.27458405234,1359
46354.177463818516,1360
46353.081700642644,1361
46351.98729146972,1362
46350.894233255734,1363
