sse,iteration
45017.72691671306,630
45017.14671922974,631
45016.56918383679,632
45015.99429548443,633
45015.42203921731,634
45014.85240017371,635
45014.285363584975,636
45013.720914774916,637
45013.159039159094,638
45012.59972224418,639
45012.042949627445,640
45011.48870699608,641
45010.93698012649,642
45010.38775488382,643
45009.841017221304,644
45009.29675317963,645
45008.75494888646,646
45008.215590555585,647
45007.67866448667,648
45007.144157064395,649
45006.612054758036,650
45006.082344120776,651
45005.55501178935,652
45005.03004448314,653
45004.507429003934,654
45003.98715223515,655
45003.46920114147,656
45002.9535627681,657
45002.440224240374,658
45001.9291727631,659
45001.42039562014,660
45000.91388017374,661
45000.40961386418,662
44999.90758420903,663
44999.40777880286,664
44998.910185316476,665
44998.414791496674,666
44997.9215851655,667
44997.4305542199,668
44996.94168663108,669
44996.45497044413,670
44995.9703937775,671
44995.48794482245,672
44995.00761184267,673
44994.52938317363,674
44994.05324722229,675
44993.579192466466,676
44993.107207454486,677
44992.637280804556,678
44992.169401204555,679
44991.70355741126,680
44991.23973825011,681
44990.77793261467,682
44990.31812946615,683
44989.860317833016,684
44989.40448681059,685
44988.95062556042,686
44988.49872330995,687
44988.04876935221,688
44987.60075304516,689
44987.1546638114,690
44986.71049113768,691
44986.26822457451,692
44985.82785373571,693
44985.38936829806,694
44984.95275800074,695
44984.51801264513,696
44984.0851220942,697
44983.654076272214,698
44983.22486516425,699
44982.79747881598,700
44982.371907332956,701
44981.94814088056,702
44981.52616968336,703
44981.10598402488,704
44980.68757424706,705
44980.27093075005,706
44979.85604399169,707
44979.442904487194,708
44979.031502808764,709
44978.6218295852,710
44978.213875501584,711
44977.80763129883,712
44977.403087773404,713
44977.00023577687,714
44976.599066215655,715
44976.19957005052,716
44975.80173829643,717
44975.405562022,718
44975.01103234923,719
44974.618140453145,720
44974.22687756148,721
44973.83723495433,722
44973.44920396374,723
44973.06277597346,724
44972.67794241857,725
44972.2946947852,726
44971.913024610054,727
44971.53292348023,728
44971.154383032874,729
44970.777394954755,730
44970.401950982094,731
44970.02804290016,732
44969.6556625429,733
44969.284801792746,734
44968.915452580186,735
44968.54760688359,736
44968.181256728814,737
44967.81639418879,738
44967.453011383506,739
44967.0911004794,740
44966.730653689345,741
44966.37166327203,742
44966.01412153198,743
44965.65802081906,744
44965.30335352826,745
44964.950112099425,746
44964.598289016874,747
44964.24787680927,748
44963.898868049175,749
44963.551255352875,750
44963.205031380014,751
44962.86018883346,752
44962.51672045891,753
44962.1746190446,754
44961.83387742116,755
44961.49448846119,756
44961.156445079076,757
44960.81974023084,758
44960.48436691361,759
44960.15031816556,760
44959.81758706562,761
44959.48616673313,762
44959.1560503277,763
44958.827231048854,764
44958.49970213585,765
44958.17345686743,766
44957.84848856152,767
44957.52479057494,768
44957.202356303336,769
44956.88117918077,770
44956.56125267945,771
44956.242570309725,772
44955.9251256196,773
44955.608912194584,774
44955.293923657475,775
44954.98015366813,776
44954.667595923165,777
44954.356244155795,778
44954.04609213559,779
44953.73713366825,780
44953.42936259528,781
44953.12277279396,782
44952.81735817692,783
44952.51311269208,784
44952.21003032233,785
44951.9081050853,786
44951.60733103326,787
44951.307702252765,788
44951.009212864534,789
44950.71185702318,790
44950.41562891705,791
44950.12052276798,792
44949.82653283108,793
44949.53365339455,794
44949.241878779474,795
44948.95120333963,796
44948.66162146114,797
44948.37312756262,798
44948.0857160945,799
44947.79938153924,800
44947.51411841091,801
44947.22992125507,802
44946.94678464858,803
44946.664703199305,804
44946.38367154606,805
44946.103684358364,806
44945.824736336224,807
44945.54682221,808
44945.2699367401,809
44944.99407471699,810
44944.71923096085,811
44944.44540032143,812
44944.17257767788,813
44943.90075793858,814
44943.62993604093,815
44943.36010695119,816
44943.09126566431,817
44942.823407203774,818
44942.55652662131,819
44942.290618996856,820
44942.02567943836,821
44941.76170308146,822
44941.498685089595,823
44941.23662065352,824
44940.97550499145,825
44940.71533334858,826
44940.456100997166,827
44940.19780323622,828
44939.94043539144,829
44939.68399281497,830
44939.42847088521,831
44939.17386500686,832
44938.9201706105,833
44938.667383152526,834
44938.41549811512,835
44938.164511005874,836
44937.914417357824,837
44937.66521272919,838
44937.4168927032,839
44937.169452888105,840
44936.9228889168,841
